ticker,name,last_close,ma240,ma240_change_pct
6782.TW,視陽,220.0,187.16041666666666,0.6655984222852185
4551.TW,智伸科,132.0,126.59000005722046,0.6643230363001074
6753.TW,龍德造船,138.0,126.2933333714803,0.6608792681160436
5222.TW,全訊,132.5,126.96950728098551,0.651896172089983
2891.TW,中信金,53.099998474121094,45.88562507629395,0.6507423731874962
2010.TW,春源,24.850000381469727,20.917708325386048,0.6495785067349713
2491.TW,吉祥全,15.199999809265137,14.272333335876464,0.649377372871407
3406.TW,玉晶光,515.0,432.9375,0.6470548349913452
1313.TW,聯成,11.25,10.208500001827876,0.64121788720366
4526.TW,東台,34.29999923706055,32.012916501363115,0.6405386522460921
3321.TW,同泰,15.899999618530273,15.335581922531128,0.6402731521387262
6919.TW,康霈*,111.0,140.00333329836528,0.626806209503239
2423.TW,固緯,59.0,50.33770837783813,0.62510413963075
1215.TW,卜蜂,140.0,134.1375,0.6245077174862557
1409.TW,新纖,17.0,14.421458355585735,0.6221382246655027
2428.TW,興勤,178.5,160.92916666666667,0.6213445531399353
6446.TW,藥華藥,647.0,533.1019142150878,0.6118239938265324
3231.TW,緯創,140.5,129.52083333333334,0.610101467803803
1516.TW,川飛,20.649999618530273,18.55354164838791,0.6089156970292331
5607.TW,遠雄港,47.04999923706055,46.78693617184957,0.6037573732842638
2548.TW,華固,127.5,107.0452777226766,0.6001420389511791
2382.TW,廣達,322.0,282.2125,0.5963210776851025
2882.TW,國泰金,78.5999984741211,67.8758330821991,0.5921836812448733
1305.TW,華夏,14.149999618530273,11.925666666030883,0.5851323529768138
2883.TW,凱基金,21.700000762939453,16.99631473223368,0.5844778638231407
6781.TW,AES-KY,1130.0,1153.975,0.5839925039768046
3588.TW,通嘉,61.20000076293945,49.335930331548056,0.5823103665900886
4569.TW,六方科-KY,188.5,155.58958333333334,0.5818103459886093
1256.TW,鮮活果汁-KY,163.0,141.7180191040039,0.5736534922438752
7631.TW,聚賢研發-創,127.0,123.5216667175293,0.5695908426655016
6862.TW,三集瑞-KY,172.0,161.775,0.5633474493958568
1608.TW,華榮,32.70000076293945,31.54499992529551,0.563200676337039
3023.TW,信邦,282.5,228.6125,0.5608401605542435
2342.TW,茂矽,32.5,27.86729164123535,0.5585625880693001
2614.TW,東森,20.299999237060547,19.444260239601135,0.551055920511434
2515.TW,中工,13.300000190734863,12.486248683929443,0.5507621112851524
2501.TW,國建,23.200000762939453,21.89208327929179,0.5444298955671556
2880.TW,華南金,32.900001525878906,30.31379520893097,0.5427248994447131
2838.TW,聯邦銀,20.200000762939453,18.316576917966206,0.5415357683606681
4906.TW,正文,34.29999923706055,27.379791633288065,0.5400980633920138
3380.TW,明泰,34.0,30.954166706403097,0.5393042805969639
3002.TW,歐格,18.200000762939453,19.18458329041799,0.5382507115851087
2612.TW,中航,54.5,54.13166666030884,0.5288917736936627
3593.TW,力銘,19.950000762939453,12.857222020626068,0.5223096025030793
2380.TW,虹光,5.110000133514404,4.960041666030884,0.5201604262117021
1503.TW,士電,190.5,185.65208333333334,0.5200108288589078
1423.TW,利華,41.79999923706055,38.150624974568686,0.5126544079377737
2323.TW,中環,10.25,9.478208369016647,0.5116671759230806
1708.TW,東鹼,42.29999923706055,33.688958231608076,0.5109239343762839
5471.TW,松翰,42.29999923706055,36.081874855359395,0.5036994695178265
6269.TW,台郡,63.70000076293945,59.80729158719381,0.4963995395046217
3515.TW,華擎,235.0,249.74166666666667,0.4878703036196308
2331.TW,精英,20.450000762939453,21.064166661103567,0.48699039946136224
2630.TW,亞航,47.20000076293945,48.787916564941405,0.4809899498484871
2241.TW,艾姆勒,30.049999237060547,29.991458288828532,0.4809101007665406
3694.TW,海華,60.599998474121094,64.78124987284342,0.4759642989843771
6955.TW,邦睿生技-創,167.0,158.35932909647624,0.47245332706116194
2483.TW,百容,22.700000762939453,19.55687510172526,0.46877511464835653
2254.TW,巨鎧精密-創,72.5,63.048749987284346,0.4567513764257569
8213.TW,志超,36.70000076293945,33.70166664123535,0.45518052260122843
6534.TW,正瀚-創,93.4000015258789,92.02124983469645,0.45485358496730743
2497.TW,怡利電,55.099998474121094,46.43124998410543,0.452978197095133
6192.TW,巨路,116.0,107.63833335240682,0.44715415534342107
6794.TW,向榮生技,81.30000305175781,75.96708329518636,0.42246386549265047
3308.TW,聯德,21.25,18.473333338896435,0.42129106177695164
2834.TW,臺企銀,16.5,15.311049369970958,0.42020392732600165
2801.TW,彰銀,21.350000381469727,19.741051467259727,0.41454672444669605
6924.TW,榮惠-KY創,89.80000305175781,67.77916684150696,0.4111009499478069
3013.TW,晟銘電,112.0,118.38208338419597,0.4103111381903002
6230.TW,尼得科超眾,161.0,135.25625,0.4051901455282003
2527.TW,宏璟,34.54999923706055,28.301041714350383,0.4028086577826606
2889.TW,國票金,14.75,15.250881989796957,0.4014487453461113
1514.TW,亞力,111.0,107.03006785710653,0.39746457520795087
1236.TW,宏亞,25.75,24.17104168732961,0.39632061468402036
1568.TW,倉佑,28.450000762939453,23.28125,0.39529242655644836
2328.TW,廣宇,47.20000076293945,47.254374996821085,0.38548354119463113
3004.TW,豐達科,116.5,119.32337341308593,0.38453569995504644
2349.TW,錸德,12.600000381469727,11.656375030676523,0.38214786646333376
3591.TW,艾笛森,23.399999618530273,19.032708366711933,0.3812767484399293
8473.TW,山林水,36.29999923706055,36.04395829041799,0.3806097350717019
4952.TW,凌通,46.54999923706055,40.254166762034096,0.37350452051005956
4439.TW,冠星-KY,99.0,94.42458337148031,0.37204519600211317
2376.TW,技嘉,272.5,262.03125,0.37188071088269936
2702.TW,華園,15.399999618530273,12.589583285649617,0.3670547352145448
2414.TW,精技,45.75,42.2683333714803,0.36557193686101996
2211.TW,長榮鋼,99.0,97.41458336512248,0.3605846950243352
2208.TW,台船,20.100000381469727,20.069791678587595,0.36045799285797653
7780.TW,大研生醫*,18.700000762939453,21.574374973773956,0.3585723197624402
2850.TW,新產,127.5,111.971666653951,0.3585139596781639
6902.TW,GOGOLOOK,111.5,80.72833360036215,0.35792537043088934
4737.TW,華廣,62.70000076293945,62.90774254798889,0.3518744387254191
1504.TW,東元,62.20000076293945,73.79458344777426,0.35016348308547496
1308.TW,亞聚,14.550000190734863,13.173958317438762,0.34593841621723964
6414.TW,樺漢,319.5,293.62291666666664,0.3403079858465885
3025.TW,星通,61.20000076293945,54.13833333651225,0.3382396331837789
2347.TW,聯強,83.30000305175781,66.4254166285197,0.33419345773566533
2851.TW,中再保,30.399999618530273,25.86354161898295,0.33378591884807296
2069.TW,運錩,19.100000381469727,16.60791666507721,0.33100496176527994
2637.TW,慧洋-KY,71.5999984741211,64.62916661898295,0.3279366710125853
6591.TW,動力-KY,57.70000076293945,71.93512841860453,0.32338143016286125
6951.TW,青新-創,81.80000305175781,75.04166695276896,0.3225249060295976
3062.TW,建漢,25.149999618530273,25.107500004768372,0.32131859060033907
6552.TW,易華電,32.849998474121094,26.738541626930235,0.32125932806437163
5285.TW,界霖,54.400001525878906,49.12437499364217,0.31780474197780073
1471.TW,首利,11.75,10.4793750166893,0.31589902028195116
2415.TW,錩新,27.149999618530273,25.821458379427593,0.3156540102640992
2884.TW,玉山金,32.400001525878906,32.35954785346985,0.3142972540704392
8478.TW,東哥遊艇,171.0,186.27083333333334,0.3130224052237729
6116.TW,彩晶,8.229999542236328,7.830999992291132,0.3122347702424477
1582.TW,信錦,90.69999694824219,73.7650000890096,0.3116394064132999
6215.TW,和椿,107.0,111.90916668574015,0.3111123130250304
2440.TW,太空梭,18.600000381469727,13.735208328564962,0.3058057799235847
1714.TW,和桐,9.600000381469727,8.441375003258388,0.3049853081156684
2731.TW,雄獅,158.5,162.84791666666666,0.30411908122673914
3008.TW,大立光,2595.0,2323.7083333333335,0.30034890831265315
8081.TW,致新,250.0,225.94583333333333,0.29314665655604255
1513.TW,中興電,148.5,157.025,0.29140553271327363
3704.TW,合勤控,33.79999923706055,32.339166720708214,0.2894431245073603
6573.TW,虹揚-KY,12.75,12.482458341121674,0.28286036272437975
1203.TW,味王,43.45000076293945,39.96770842870077,0.2827959600445018
2356.TW,英業達,46.29999923706055,43.35895821253459,0.2794600871174113
5288.TW,豐祥-KY,170.5,136.98541666666668,0.27756172698298887
2892.TW,第一金,28.549999237060547,28.55982202688853,0.27748340401172467
6024.TW,群益期,55.70000076293945,50.788333400090536,0.27724076114217233
6526.TW,達發,548.0,503.31875,0.2701895061882231
3413.TW,京鼎,311.5,301.8854166666667,0.26570533002123753
3257.TW,虹冠電,53.70000076293945,62.6091668287913,0.26523962460496264
2546.TW,根基,85.30000305175781,83.47587264378866,0.26108357157905715
1225.TW,福懋油,32.849998474121094,29.881412704785664,0.25903319421898274
2401.TW,凌陽,23.350000381469727,21.203749998410544,0.2561122165719798
2820.TW,華票,16.899999618530273,16.287499940395357,0.2539047383725457
6598.TW,ABC-KY,21.950000762939453,21.864791655540465,0.25218032366192134
2248.TW,華勝-KY,57.400001525878906,48.20479159355163,0.25129662692999766
3416.TW,融程電,155.5,153.57083333333333,0.25023799809600344
